country	indicator	date	year_week	value	source	url
Czechia	Daily ICU occupancy	10-07-2022	2022-W27	22	TESSy COVID-19	
Czechia	Daily ICU occupancy	17-07-2022	2022-W28	32	TESSy COVID-19	
Czechia	Daily ICU occupancy	24-07-2022	2022-W29	55	TESSy COVID-19	
Czechia	Daily ICU occupancy	31-07-2022	2022-W30	88	TESSy COVID-19	
Czechia	Daily ICU occupancy	07-08-2022	2022-W31	93	TESSy COVID-19	
Czechia	Daily ICU occupancy	14-08-2022	2022-W32	75	TESSy COVID-19	
Czechia	Daily ICU occupancy	21-08-2022	2022-W33	68	TESSy COVID-19	
Czechia	Daily ICU occupancy	28-08-2022	2022-W34	66	TESSy COVID-19	
Czechia	Daily ICU occupancy	04-09-2022	2022-W35	52	TESSy COVID-19	
Czechia	Daily ICU occupancy	11-09-2022	2022-W36	61	TESSy COVID-19	
Czechia	Daily ICU occupancy	18-09-2022	2022-W37	59	TESSy COVID-19	
Czechia	Daily ICU occupancy	25-09-2022	2022-W38	53	TESSy COVID-19	
Czechia	Daily ICU occupancy	02-10-2022	2022-W39	85	TESSy COVID-19	
Czechia	Daily ICU occupancy	09-10-2022	2022-W40	104	TESSy COVID-19	
Czechia	Daily ICU occupancy	16-10-2022	2022-W41	123	TESSy COVID-19	
Czechia	Daily ICU occupancy	23-10-2022	2022-W42	97	TESSy COVID-19	
Czechia	Daily ICU occupancy	30-10-2022	2022-W43	77	TESSy COVID-19	
Czechia	Daily ICU occupancy	06-11-2022	2022-W44	76	TESSy COVID-19	
Czechia	Weekly new hospital admissions per 100k	05-01-2020	2020-W01	0	"TESSy COVID-19, national weekly data"	
Czechia	Weekly new hospital admissions per 100k	12-01-2020	2020-W02	0	"TESSy COVID-19, national weekly data"	
Czechia	Weekly new hospital admissions per 100k	19-01-2020	2020-W03	0	"TESSy COVID-19, national weekly data"	
Czechia	Weekly new hospital admissions per 100k	26-01-2020	2020-W04	0	"TESSy COVID-19, national weekly data"	
Czechia	Weekly new hospital admissions per 100k	02-02-2020	2020-W05	0	"TESSy COVID-19, national weekly data"	
Czechia	Weekly new hospital admissions per 100k	09-02-2020	2020-W06	0	"TESSy COVID-19, national weekly data"	
Czechia	Weekly new hospital admissions per 100k	16-02-2020	2020-W07	0	"TESSy COVID-19, national weekly data"	
Czechia	Weekly new hospital admissions per 100k	23-02-2020	2020-W08	0	"TESSy COVID-19, national weekly data"	
Czechia	Weekly new hospital admissions per 100k	01-03-2020	2020-W09	0	"TESSy COVID-19, national weekly data"	
Czechia	Weekly new hospital admissions per 100k	08-03-2020	2020-W10	0	"TESSy COVID-19, national weekly data"	
Czechia	Weekly new hospital admissions per 100k	15-03-2020	2020-W11	0.07475394	"TESSy COVID-19, national weekly data"	
Czechia	Weekly new hospital admissions per 100k	22-03-2020	2020-W12	1.074587893	"TESSy COVID-19, national weekly data"	
Czechia	Weekly new hospital admissions per 100k	29-03-2020	2020-W13	2.429503063	"TESSy COVID-19, national weekly data"	
Czechia	Weekly new hospital admissions per 100k	05-04-2020	2020-W14	2.317372152	"TESSy COVID-19, national weekly data"	
Czechia	Weekly new hospital admissions per 100k	12-04-2020	2020-W15	2.111798816	"TESSy COVID-19, national weekly data"	
Czechia	Weekly new hospital admissions per 100k	19-04-2020	2020-W16	1.261472744	"TESSy COVID-19, national weekly data"	
Czechia	Weekly new hospital admissions per 100k	26-04-2020	2020-W17	1.46704608	"TESSy COVID-19, national weekly data"	
Czechia	Weekly new hospital admissions per 100k	03-05-2020	2020-W18	0.719506676	"TESSy COVID-19, national weekly data"	
Czechia	Weekly new hospital admissions per 100k	10-05-2020	2020-W19	0.644752736	"TESSy COVID-19, national weekly data"	
Czechia	Weekly new hospital admissions per 100k	17-05-2020	2020-W20	0.383113945	"TESSy COVID-19, national weekly data"	
Czechia	Weekly new hospital admissions per 100k	24-05-2020	2020-W21	0.383113945	"TESSy COVID-19, national weekly data"	
Czechia	Weekly new hospital admissions per 100k	31-05-2020	2020-W22	0.308360004	"TESSy COVID-19, national weekly data"	
Czechia	Weekly new hospital admissions per 100k	07-06-2020	2020-W23	0.299015762	"TESSy COVID-19, national weekly data"	
Czechia	Weekly new hospital admissions per 100k	14-06-2020	2020-W24	0.317704247	"TESSy COVID-19, national weekly data"	
Czechia	Weekly new hospital admissions per 100k	21-06-2020	2020-W25	0.448523642	"TESSy COVID-19, national weekly data"	
Czechia	Weekly new hospital admissions per 100k	28-06-2020	2020-W26	0.364425459	"TESSy COVID-19, national weekly data"	
Czechia	Weekly new hospital admissions per 100k	05-07-2020	2020-W27	0.392458187	"TESSy COVID-19, national weekly data"	
Czechia	Weekly new hospital admissions per 100k	12-07-2020	2020-W28	0.373769702	"TESSy COVID-19, national weekly data"	
Czechia	Weekly new hospital admissions per 100k	19-07-2020	2020-W29	0.429835157	"TESSy COVID-19, national weekly data"	
Czechia	Weekly new hospital admissions per 100k	26-07-2020	2020-W30	0.588687281	"TESSy COVID-19, national weekly data"	
Czechia	Weekly new hospital admissions per 100k	02-08-2020	2020-W31	0.784916374	"TESSy COVID-19, national weekly data"	
Czechia	Weekly new hospital admissions per 100k	09-08-2020	2020-W32	0.691473949	"TESSy COVID-19, national weekly data"	
Czechia	Weekly new hospital admissions per 100k	16-08-2020	2020-W33	0.840981829	"TESSy COVID-19, national weekly data"	
Czechia	Weekly new hospital admissions per 100k	23-08-2020	2020-W34	0.99048971	"TESSy COVID-19, national weekly data"	
Czechia	Weekly new hospital admissions per 100k	30-08-2020	2020-W35	1.121309106	"TESSy COVID-19, national weekly data"	
Czechia	Weekly new hospital admissions per 100k	06-09-2020	2020-W36	1.747373357	"TESSy COVID-19, national weekly data"	
Czechia	Weekly new hospital admissions per 100k	13-09-2020	2020-W37	2.728518824	"TESSy COVID-19, national weekly data"	
Czechia	Weekly new hospital admissions per 100k	20-09-2020	2020-W38	5.24212007	"TESSy COVID-19, national weekly data"	
Czechia	Weekly new hospital admissions per 100k	27-09-2020	2020-W39	7.998671622	"TESSy COVID-19, national weekly data"	
Czechia	Weekly new hospital admissions per 100k	04-10-2020	2020-W40	11.48407409	"TESSy COVID-19, national weekly data"	
Czechia	Weekly new hospital admissions per 100k	11-10-2020	2020-W41	20.56667785	"TESSy COVID-19, national weekly data"	
Czechia	Weekly new hospital admissions per 100k	18-10-2020	2020-W42	33.62992894	"TESSy COVID-19, national weekly data"	
Czechia	Weekly new hospital admissions per 100k	25-10-2020	2020-W43	52.50529889	"TESSy COVID-19, national weekly data"	
Czechia	Weekly new hospital admissions per 100k	01-11-2020	2020-W44	63.26052206	"TESSy COVID-19, national weekly data"	
Czechia	Weekly new hospital admissions per 100k	08-11-2020	2020-W45	57.20545289	"TESSy COVID-19, national weekly data"	
Czechia	Weekly new hospital admissions per 100k	15-11-2020	2020-W46	45.98301759	"TESSy COVID-19, national weekly data"	
Czechia	Weekly new hospital admissions per 100k	22-11-2020	2020-W47	34.49894349	"TESSy COVID-19, national weekly data"	
Czechia	Weekly new hospital admissions per 100k	29-11-2020	2020-W48	30.9200986	"TESSy COVID-19, national weekly data"	
Czechia	Weekly new hospital admissions per 100k	06-12-2020	2020-W49	29.82682222	"TESSy COVID-19, national weekly data"	
Czechia	Weekly new hospital admissions per 100k	13-12-2020	2020-W50	31.51813012	"TESSy COVID-19, national weekly data"	
Czechia	Weekly new hospital admissions per 100k	20-12-2020	2020-W51	32.86370105	"TESSy COVID-19, national weekly data"	
Czechia	Weekly new hospital admissions per 100k	27-12-2020	2020-W52	36.76025019	"TESSy COVID-19, national weekly data"	
Czechia	Weekly new hospital admissions per 100k	03-01-2021	2020-W53	52.57070858	"TESSy COVID-19, national weekly data"	
Czechia	Weekly new hospital admissions per 100k	10-01-2021	2021-W01	58.45758139	"TESSy COVID-19, national weekly data"	
Czechia	Weekly new hospital admissions per 100k	17-01-2021	2021-W02	47.09498245	"TESSy COVID-19, national weekly data"	
Czechia	Weekly new hospital admissions per 100k	24-01-2021	2021-W03	41.67532177	"TESSy COVID-19, national weekly data"	
Czechia	Weekly new hospital admissions per 100k	31-01-2021	2021-W04	38.76926234	"TESSy COVID-19, national weekly data"	
Czechia	Weekly new hospital admissions per 100k	07-02-2021	2021-W05	40.93712661	"TESSy COVID-19, national weekly data"	
Czechia	Weekly new hospital admissions per 100k	14-02-2021	2021-W06	41.39499449	"TESSy COVID-19, national weekly data"	
Czechia	Weekly new hospital admissions per 100k	21-02-2021	2021-W07	48.33776671	"TESSy COVID-19, national weekly data"	
Czechia	Weekly new hospital admissions per 100k	28-02-2021	2021-W08	57.40168198	"TESSy COVID-19, national weekly data"	
Czechia	Weekly new hospital admissions per 100k	07-03-2021	2021-W09	62.31675356	"TESSy COVID-19, national weekly data"	
Czechia	Weekly new hospital admissions per 100k	14-03-2021	2021-W10	62.25134387	"TESSy COVID-19, national weekly data"	
Czechia	Weekly new hospital admissions per 100k	21-03-2021	2021-W11	55.80381651	"TESSy COVID-19, national weekly data"	
Czechia	Weekly new hospital admissions per 100k	28-03-2021	2021-W12	48.9731752	"TESSy COVID-19, national weekly data"	
Czechia	Weekly new hospital admissions per 100k	04-04-2021	2021-W13	41.01188055	"TESSy COVID-19, national weekly data"	
Czechia	Weekly new hospital admissions per 100k	11-04-2021	2021-W14	33.45238833	"TESSy COVID-19, national weekly data"	
Czechia	Weekly new hospital admissions per 100k	18-04-2021	2021-W15	24.10814578	"TESSy COVID-19, national weekly data"	
Czechia	Weekly new hospital admissions per 100k	25-04-2021	2021-W16	19.67897481	"TESSy COVID-19, national weekly data"	
Czechia	Weekly new hospital admissions per 100k	02-05-2021	2021-W17	15.19373839	"TESSy COVID-19, national weekly data"	
Czechia	Weekly new hospital admissions per 100k	09-05-2021	2021-W18	11.89522077	"TESSy COVID-19, national weekly data"	
Czechia	Weekly new hospital admissions per 100k	16-05-2021	2021-W19	8.250966171	"TESSy COVID-19, national weekly data"	
Czechia	Weekly new hospital admissions per 100k	23-05-2021	2021-W20	5.2047431	"TESSy COVID-19, national weekly data"	
Czechia	Weekly new hospital admissions per 100k	30-05-2021	2021-W21	3.279829135	"TESSy COVID-19, national weekly data"	
Czechia	Weekly new hospital admissions per 100k	06-06-2021	2021-W22	2.093110331	"TESSy COVID-19, national weekly data"	
Czechia	Weekly new hospital admissions per 100k	13-06-2021	2021-W23	1.074587893	"TESSy COVID-19, national weekly data"	
Czechia	Weekly new hospital admissions per 100k	20-06-2021	2021-W24	0.812949102	"TESSy COVID-19, national weekly data"	
Czechia	Weekly new hospital admissions per 100k	27-06-2021	2021-W25	0.420490915	"TESSy COVID-19, national weekly data"	
Czechia	Weekly new hospital admissions per 100k	04-07-2021	2021-W26	0.355081217	"TESSy COVID-19, national weekly data"	
Czechia	Weekly new hospital admissions per 100k	11-07-2021	2021-W27	0.308360004	"TESSy COVID-19, national weekly data"	
Czechia	Weekly new hospital admissions per 100k	18-07-2021	2021-W28	0.355081217	"TESSy COVID-19, national weekly data"	
Czechia	Weekly new hospital admissions per 100k	25-07-2021	2021-W29	0.495244855	"TESSy COVID-19, national weekly data"	
Czechia	Weekly new hospital admissions per 100k	01-08-2021	2021-W30	0.495244855	"TESSy COVID-19, national weekly data"	
Czechia	Weekly new hospital admissions per 100k	08-08-2021	2021-W31	0.485900613	"TESSy COVID-19, national weekly data"	
Czechia	Weekly new hospital admissions per 100k	15-08-2021	2021-W32	0.495244855	"TESSy COVID-19, national weekly data"	
Czechia	Weekly new hospital admissions per 100k	22-08-2021	2021-W33	0.635408493	"TESSy COVID-19, national weekly data"	
Czechia	Weekly new hospital admissions per 100k	29-08-2021	2021-W34	0.541966068	"TESSy COVID-19, national weekly data"	
Czechia	Weekly new hospital admissions per 100k	05-09-2021	2021-W35	0.728850919	"TESSy COVID-19, national weekly data"	
Czechia	Weekly new hospital admissions per 100k	12-09-2021	2021-W36	1.074587893	"TESSy COVID-19, national weekly data"	
Czechia	Weekly new hospital admissions per 100k	19-09-2021	2021-W37	1.410980625	"TESSy COVID-19, national weekly data"	
Czechia	Weekly new hospital admissions per 100k	26-09-2021	2021-W38	1.420324868	"TESSy COVID-19, national weekly data"	
Czechia	Weekly new hospital admissions per 100k	03-10-2021	2021-W39	1.971635178	"TESSy COVID-19, national weekly data"	
Czechia	Weekly new hospital admissions per 100k	10-10-2021	2021-W40	3.027534586	"TESSy COVID-19, national weekly data"	
Czechia	Weekly new hospital admissions per 100k	17-10-2021	2021-W41	4.644088547	"TESSy COVID-19, national weekly data"	
Czechia	Weekly new hospital admissions per 100k	24-10-2021	2021-W42	8.933095877	"TESSy COVID-19, national weekly data"	
Czechia	Weekly new hospital admissions per 100k	31-10-2021	2021-W43	14.93209959	"TESSy COVID-19, national weekly data"	
Czechia	Weekly new hospital admissions per 100k	07-11-2021	2021-W44	24.30437487	"TESSy COVID-19, national weekly data"	
Czechia	Weekly new hospital admissions per 100k	14-11-2021	2021-W45	32.0414077	"TESSy COVID-19, national weekly data"	
Czechia	Weekly new hospital admissions per 100k	21-11-2021	2021-W46	41.18942116	"TESSy COVID-19, national weekly data"	
Czechia	Weekly new hospital admissions per 100k	28-11-2021	2021-W47	47.02957275	"TESSy COVID-19, national weekly data"	
Czechia	Weekly new hospital admissions per 100k	05-12-2021	2021-W48	45.7213788	"TESSy COVID-19, national weekly data"	
Czechia	Weekly new hospital admissions per 100k	12-12-2021	2021-W49	39.47008053	"TESSy COVID-19, national weekly data"	
Czechia	Weekly new hospital admissions per 100k	19-12-2021	2021-W50	31.82649012	"TESSy COVID-19, national weekly data"	
Czechia	Weekly new hospital admissions per 100k	26-12-2021	2021-W51	22.24864151	"TESSy COVID-19, national weekly data"	
Czechia	Weekly new hospital admissions per 100k	02-01-2022	2021-W52	20.41716997	"TESSy COVID-19, national weekly data"	
Czechia	Weekly new hospital admissions per 100k	09-01-2022	2022-W01	14.74521474	"TESSy COVID-19, national weekly data"	
Czechia	Weekly new hospital admissions per 100k	16-01-2022	2022-W02	9.839487405	"TESSy COVID-19, national weekly data"	
Czechia	Weekly new hospital admissions per 100k	23-01-2022	2022-W03	14.47423171	"TESSy COVID-19, national weekly data"	
Czechia	Weekly new hospital admissions per 100k	30-01-2022	2022-W04	24.22027669	"TESSy COVID-19, national weekly data"	
Czechia	Weekly new hospital admissions per 100k	06-02-2022	2022-W05	34.63910713	"TESSy COVID-19, national weekly data"	
Czechia	Weekly new hospital admissions per 100k	13-02-2022	2022-W06	38.39549264	"TESSy COVID-19, national weekly data"	
Czechia	Weekly new hospital admissions per 100k	20-02-2022	2022-W07	33.26550348	"TESSy COVID-19, national weekly data"	
Czechia	Weekly new hospital admissions per 100k	27-02-2022	2022-W08	27.45338461	"TESSy COVID-19, national weekly data"	
Czechia	Weekly new hospital admissions per 100k	06-03-2022	2022-W09	21.54782332	"TESSy COVID-19, national weekly data"	
Czechia	Weekly new hospital admissions per 100k	13-03-2022	2022-W10	21.1273324	"TESSy COVID-19, national weekly data"	
Czechia	Weekly new hospital admissions per 100k	20-03-2022	2022-W11	20.77225119	"TESSy COVID-19, national weekly data"	
Czechia	Weekly new hospital admissions per 100k	27-03-2022	2022-W12	17.44570084	"TESSy COVID-19, national weekly data"	
Czechia	Weekly new hospital admissions per 100k	03-04-2022	2022-W13	16.16553961	"TESSy COVID-19, national weekly data"	
Czechia	Weekly new hospital admissions per 100k	10-04-2022	2022-W14	13.483742	"TESSy COVID-19, national weekly data"	
Czechia	Weekly new hospital admissions per 100k	17-04-2022	2022-W15	9.661946796	"TESSy COVID-19, national weekly data"	
Czechia	Weekly new hospital admissions per 100k	24-04-2022	2022-W16	8.624735873	"TESSy COVID-19, national weekly data"	
Czechia	Weekly new hospital admissions per 100k	01-05-2022	2022-W17	6.578346755	"TESSy COVID-19, national weekly data"	
Czechia	Weekly new hospital admissions per 100k	08-05-2022	2022-W18	4.074089752	"TESSy COVID-19, national weekly data"	
Czechia	Weekly new hospital admissions per 100k	15-05-2022	2022-W19	2.083766089	"TESSy COVID-19, national weekly data"	
Czechia	Weekly new hospital admissions per 100k	22-05-2022	2022-W20	1.784750327	"TESSy COVID-19, national weekly data"	
Czechia	Weekly new hospital admissions per 100k	29-05-2022	2022-W21	1.130653349	"TESSy COVID-19, national weekly data"	
Czechia	Weekly new hospital admissions per 100k	05-06-2022	2022-W22	1.009178195	"TESSy COVID-19, national weekly data"	
Czechia	Weekly new hospital admissions per 100k	12-06-2022	2022-W23	0.981145468	"TESSy COVID-19, national weekly data"	
Czechia	Weekly new hospital admissions per 100k	19-06-2022	2022-W24	1.111964863	"TESSy COVID-19, national weekly data"	
Czechia	Weekly new hospital admissions per 100k	26-06-2022	2022-W25	1.476390323	"TESSy COVID-19, national weekly data"	
Czechia	Weekly new hospital admissions per 100k	03-07-2022	2022-W26	2.82196125	"TESSy COVID-19, national weekly data"	
Czechia	Weekly new hospital admissions per 100k	10-07-2022	2022-W27	3.186386709	"TESSy COVID-19, national weekly data"	
Czechia	Weekly new hospital admissions per 100k	17-07-2022	2022-W28	6.503592815	"TESSy COVID-19, national weekly data"	
Czechia	Weekly new hospital admissions per 100k	24-07-2022	2022-W29	10.93276378	"TESSy COVID-19, national weekly data"	
Czechia	Weekly new hospital admissions per 100k	31-07-2022	2022-W30	12.94177593	"TESSy COVID-19, national weekly data"	
Czechia	Weekly new hospital admissions per 100k	07-08-2022	2022-W31	11.95128622	"TESSy COVID-19, national weekly data"	
Czechia	Weekly new hospital admissions per 100k	14-08-2022	2022-W32	11.06358318	"TESSy COVID-19, national weekly data"	
Czechia	Weekly new hospital admissions per 100k	21-08-2022	2022-W33	9.93292983	"TESSy COVID-19, national weekly data"	
Czechia	Weekly new hospital admissions per 100k	28-08-2022	2022-W34	7.699655861	"TESSy COVID-19, national weekly data"	
Czechia	Weekly new hospital admissions per 100k	04-09-2022	2022-W35	7.297853431	"TESSy COVID-19, national weekly data"	
Czechia	Weekly new hospital admissions per 100k	11-09-2022	2022-W36	8.335064354	"TESSy COVID-19, national weekly data"	
Czechia	Weekly new hospital admissions per 100k	18-09-2022	2022-W37	9.680635281	"TESSy COVID-19, national weekly data"	
Czechia	Weekly new hospital admissions per 100k	25-09-2022	2022-W38	12.27833471	"TESSy COVID-19, national weekly data"	
Czechia	Weekly new hospital admissions per 100k	02-10-2022	2022-W39	18.43619055	"TESSy COVID-19, national weekly data"	
Czechia	Weekly new hospital admissions per 100k	09-10-2022	2022-W40	18.67914086	"TESSy COVID-19, national weekly data"	
Czechia	Weekly new hospital admissions per 100k	16-10-2022	2022-W41	15.14701717	"TESSy COVID-19, national weekly data"	
Czechia	Weekly new hospital admissions per 100k	23-10-2022	2022-W42	11.29718924	"TESSy COVID-19, national weekly data"	
Czechia	Weekly new hospital admissions per 100k	30-10-2022	2022-W43	8.185556473	"TESSy COVID-19, national weekly data"	
Czechia	Weekly new hospital admissions per 100k	06-11-2022	2022-W44	5.671955228	"TESSy COVID-19, national weekly data"	
Czechia	Weekly new ICU admissions per 100k	05-01-2020	2020-W01	0	TESSy COVID-19	
Czechia	Weekly new ICU admissions per 100k	12-01-2020	2020-W02	0	TESSy COVID-19	
Czechia	Weekly new ICU admissions per 100k	19-01-2020	2020-W03	0	TESSy COVID-19	
Czechia	Weekly new ICU admissions per 100k	26-01-2020	2020-W04	0	TESSy COVID-19	
Czechia	Weekly new ICU admissions per 100k	02-02-2020	2020-W05	0	TESSy COVID-19	
Czechia	Weekly new ICU admissions per 100k	09-02-2020	2020-W06	0	TESSy COVID-19	
Czechia	Weekly new ICU admissions per 100k	16-02-2020	2020-W07	0	TESSy COVID-19	
Czechia	Weekly new ICU admissions per 100k	23-02-2020	2020-W08	0	TESSy COVID-19	
Czechia	Weekly new ICU admissions per 100k	01-03-2020	2020-W09	0	TESSy COVID-19	
Czechia	Weekly new ICU admissions per 100k	08-03-2020	2020-W10	0	TESSy COVID-19	
Czechia	Weekly new ICU admissions per 100k	15-03-2020	2020-W11	0	TESSy COVID-19	
Czechia	Weekly new ICU admissions per 100k	22-03-2020	2020-W12	0.270983034	TESSy COVID-19	
Czechia	Weekly new ICU admissions per 100k	29-03-2020	2020-W13	0.607375766	TESSy COVID-19	
